Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
464,321.1219,345.0277,0.8854,119.6842,123.9368,125.5579,1.8293,1,1,489,1848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8193,0.7613,0.9501,1.3135,86.3852,1.0000,2023-03-14,20.2204,23.8317,20.9596,88.6800,50.2500,1.4244,35.0000,0.0000,0.1640,0.8591,0.0000,0.7020,30.8760,21.6760,Dag_20230314_1m_4x-01_000002.tif,28,26,116,91,122.8211,26.5249,58F0802F-DA87-4A8B-85C7-C6005569FF9B,1,105.1040,0.9657,1.0491,1.0131,1.2167,0.0000,0.0000,0.0000,20.8043,300,0.0000,0,0.0000,0.0000,23336.0000,0.6145,15:07:10,2023-03-14T15:07:10.829,0.1515,4.328811e+03,7.087033e+03,21.0369
465,405.7893,405.7893,0.0844,123.8222,125.4267,130.0489,1.8293,1,1,869,1279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2105,0.1667,4.7508,199.5879,1.0000,2023-03-14,22.7303,59.8079,22.7303,87.6903,50.2500,12.8474,-90.0000,0.0000,0.0440,0.9579,0.0000,0.0778,98.3521,7.6554,Dag_20230314_1m_4x-01_000002.tif,66,15,144,91,125.4978,94.2090,E20144F0-938A-4442-9770-50B98CC388DB,1,212.0149,0.9872,1.0503,1.0369,1.0623,0.0000,0.0000,0.0000,19.2779,300,0.0000,0,0.0000,0.0000,28237.0000,0.7019,15:07:10,2023-03-14T15:07:10.829,0.6199,6.149145e+03,1.120148e+05,4.5732
466,366.7453,366.7453,0.0884,123.7177,125.2010,129.6411,1.8293,1,1,858,1719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1927,0.1727,5.1901,197.3024,1.0000,2023-03-14,21.6091,59.0457,21.6091,103.6517,50.4060,14.2349,50.0000,-40.0000,0.0389,0.9625,0.0000,0.0702,99.7781,7.0094,Dag_20230314_1m_4x-01_000002.tif,54,46,161,91,125.2488,96.0382,B4F1DCE7-9DBC-45D7-BAEE-A4AD143CF703,1,213.5750,0.9882,1.0479,1.0355,1.0825,0.0000,0.0000,0.0000,19.7456,301,0.0000,0,0.0000,0.0000,26177.0000,0.6195,15:07:10,2023-03-14T15:07:10.994,0.6340,5.283366e+03,1.077865e+05,6.4025
467,556.3396,556.3396,0.8216,101.0246,109.3158,113.4070,1.8293,1,1,449,1251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8207,0.8732,0.9613,1.1452,102.1362,1.0000,2023-03-14,26.6149,28.6590,26.6149,74.2632,50.5780,1.0000,-55.0000,0.0000,0.0000,1.0930,0.0000,1.0000,29.2878,29.2878,Dag_20230314_1m_4x-01_000002.tif,30,28,209,91,107.2842,32.0127,69441689-3DA5-4DCB-A53F-00C721E61F8E,1,117.1514,0.9242,1.1226,1.0374,1.1470,0.0000,0.0000,0.0000,27.9636,302,0.0000,0,0.0000,0.0000,30576.0000,0.7197,15:07:11,2023-03-14T15:07:11.162,0.0713,9.871285e+03,1.232490e+04,24.6955
468,541.0298,543.5779,0.2203,123.1326,129.5842,133.6882,1.8293,1,1,479,1202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.2411,0.2104,4.1481,190.0511,0.5506,2023-03-14,26.2462,56.9624,26.3079,82.6311,50.5780,10.9401,-80.0000,15.0000,0.2164,0.8221,0.0000,0.0914,101.2455,9.2545,Dag_20230314_1m_4x-01_000002.tif,58,32,239,91,128.1362,83.2331,AD4A9957-1193-4BF2-A9CD-8705314E8604,1,220.9999,0.9502,1.0857,1.0317,1.1628,0.0000,0.0000,0.0000,16.5682,302,0.0000,0,0.0000,0.0000,35750.0000,0.2759,15:07:11,2023-03-14T15:07:11.162,0.5392,9.466633e+03,9.677491e+04,17.3783
469,4111.0841,4180.2168,0.9633,122.7776,131.2881,134.7080,1.8293,1,1,265,496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0971,0.0593,0.4425,16.8597,431.4999,0.3538,2023-03-14,72.3491,133.7930,72.9549,51.2643,50.5780,50.9467,-85.0000,70.0000,2.7184,0.2689,0.0000,0.0196,513.5565,10.0803,Dag_20230314_1m_4x-01_000002.tif,89,88,273,91,129.1306,138.1121,26160DB2-C350-4662-8122-8F8B1979B395,1,1047.2734,0.9352,1.0972,1.0260,2.4271,0.0000,0.0000,0.0000,19.0991,302,0.0000,0,0.0000,0.0000,196795.0000,0.3763,15:07:11,2023-03-14T15:07:11.162,0.4592,1.982889e+05,1.254003e+06,127.1363
470,785.9256,785.9256,0.2332,129.1367,136.9651,141.2038,1.8293,1,1,561,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1703,0.2096,5.8735,243.0391,0.5647,2023-03-14,31.6334,73.5785,31.6334,45.1223,50.5780,16.3912,75.0000,-15.0000,0.2924,0.7737,0.0000,0.0610,143.0359,8.7264,Dag_20230314_1m_4x-01_000002.tif,73,34,363,91,135.1019,110.6726,73742987-98CF-4BC1-ABC3-3508B63CCE9C,1,303.5246,0.9428,1.0934,1.0309,1.2489,0.0000,0.0000,0.0000,15.8936,302,0.0000,0,0.0000,0.0000,50393.0000,0.1354,15:07:11,2023-03-14T15:07:11.162,0.5701,1.657433e+04,2.085699e+05,24.6955
471,1110.3400,1110.3400,0.2353,100.8012,103.2069,105.1298,1.8293,1,1,531,1732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1853,0.3164,5.3969,235.3069,0.6791,2023-03-14,37.5996,71.1903,37.5996,152.5190,50.7340,14.8878,-75.0000,20.0000,0.4645,0.6828,0.0000,0.0672,156.7196,10.5267,Dag_20230314_1m_4x-01_000002.tif,69,39,399,91,102.7018,107.0140,8C6862AE-4501-44E9-BD88-20FBD3E4F81D,1,334.4926,0.9767,1.0429,1.0186,1.4215,0.0000,0.0000,0.0000,31.9652,303,0.0000,0,0.0000,0.0000,50632.0000,0.3484,15:07:11,2023-03-14T15:07:11.327,0.4718,2.783221e+04,1.889123e+05,24.6955
472,330.6547,330.6547,0.7210,119.9330,130.1753,133.7577,1.8293,1,1,888,444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8098,0.9295,0.9424,1.0759,81.9691,1.0000,2023-03-14,20.5183,22.2057,20.5183,40.8889,51.0780,1.0000,30.0000,-60.0000,0.0000,1.2106,0.0000,1.0000,23.4211,23.4211,Dag_20230314_1m_4x-01_000002.tif,25,27,440,91,127.5206,28.3541,0B6B1A87-A17E-4645-9963-66E565E3E4EB,1,93.6843,0.9213,1.1153,1.0275,1.1429,0.0000,0.0000,0.0000,16.8551,305,0.0000,0,0.0000,0.0000,24739.0000,0.8410,15:07:11,2023-03-14T15:07:11.661,0.0760,4.522993e+03,5.733109e+03,15.5490
473,1926.5460,2206.2298,0.4280,142.1801,146.8416,149.2720,1.8293,1,1,237,306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1682,0.1130,0.5765,8.8523,268.5710,0.6308,2023-03-14,49.5273,81.7595,53.0006,10.4356,51.2500,25.7715,-80.0000,0.0000,1.5310,0.3951,0.0000,0.0388,275.4836,10.6895,Dag_20230314_1m_4x-01_000002.tif,73,41,469,91,145.7063,108.8434,2FCEA652-D90D-4216-A4D6-29CE33E69838,3,572.3463,0.9683,1.0499,1.0166,2.1311,0.0000,0.0000,0.0000,2.8204,306,0.0000,0,0.0000,0.0000,114088.0000,0.2072,15:07:11,2023-03-14T15:07:11.831,0.3942,6.361109e+04,2.861634e+05,44.8178
474,352.2463,352.2463,0.7628,113.6108,123.2611,126.9163,1.8293,1,1,954,1461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8188,0.9126,0.9497,1.0958,84.2480,1.0000,2023-03-14,21.1777,23.1203,21.1777,51.0667,51.5780,1.0000,30.0000,-70.0000,0.0000,1.0970,0.0000,1.0000,24.1788,24.1788,Dag_20230314_1m_4x-01_000002.tif,27,27,512,91,120.7783,26.5249,E85D89B6-354C-4BE7-A451-364B5EA16C85,1,96.7152,0.9217,1.1171,1.0297,1.1480,0.0000,0.0000,0.0000,20.2931,308,0.0000,0,0.0000,0.0000,24518.0000,0.7981,15:07:12,2023-03-14T15:07:12.162,0.0840,4.973172e+03,6.471130e+03,19.2077
475,1143.3269,1146.0797,0.6448,109.5644,109.7149,115.5723,1.8293,1,1,443,1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0693,0.2047,14.4229,334.9646,0.2556,2023-03-14,38.1540,102.8981,38.1999,171.9923,51.5780,43.2879,75.0000,-10.0000,1.1606,0.4628,0.0000,0.0231,270.7343,6.2543,Dag_20230314_1m_4x-01_000002.tif,82,53,541,91,110.3545,125.3070,1558E540-B44D-44FB-81EF-2F4E672AF39A,1,553.9771,0.9986,1.0548,1.0534,1.6538,0.0000,0.0000,0.0000,25.3210,308,0.0000,0,0.0000,0.0000,55729.0000,0.1112,15:07:12,2023-03-14T15:07:12.162,0.6292,2.908168e+04,5.704545e+05,66.7694
476,1393.2404,1398.8398,0.4581,116.8370,124.0521,128.5210,1.8293,1,1,242,259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1177,0.3356,8.4979,267.4614,0.4856,2023-03-14,42.1180,81.5055,42.2026,99.8421,51.5780,24.6564,60.0000,-25.0000,0.9106,0.5234,0.0000,0.0406,221.9409,9.0013,Dag_20230314_1m_4x-01_000002.tif,70,45,596,91,122.4000,116.1606,AA93469C-5D16-4401-9E73-FB0FE51028D2,1,461.8844,0.9418,1.1000,1.0360,1.7269,0.0000,0.0000,0.0000,19.3618,308,0.0000,0,0.0000,0.0000,72828.0000,0.0339,15:07:12,2023-03-14T15:07:12.162,0.4832,3.912037e+04,2.835039e+05,48.4764
477,908.9954,908.9954,0.7561,104.0835,103.9427,109.3007,1.8293,1,1,688,454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0673,0.1888,14.8693,319.0616,0.2326,2023-03-14,34.0201,97.9184,34.0201,198.6052,51.7500,44.6909,-70.0000,25.0000,1.1216,0.4713,0.0000,0.0224,250.3235,5.6012,Dag_20230314_1m_4x-01_000002.tif,72,64,643,91,104.5800,117.9898,EF4FE469-D5B7-42F4-A3D4-8D66FE39B42F,1,511.8494,1.0014,1.0501,1.0515,1.6042,0.0000,0.0000,0.0000,24.4922,309,0.0000,0,0.0000,0.0000,43819.0000,0.0932,15:07:12,2023-03-14T15:07:12.329,0.6526,2.061609e+04,4.915764e+05,64.9402
478,1792.0302,1817.7335,0.7296,78.8804,85.1467,88.7554,1.8293,1,1,772,1174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5938,0.4768,0.8666,2.0973,189.8175,0.9130,2023-03-14,47.7670,56.8607,48.1083,148.4202,51.9060,4.3595,-20.0000,-85.0000,0.5614,0.6405,0.0000,0.2294,104.2518,23.9135,Dag_20230314_1m_4x-01_000002.tif,40,49,709,91,83.6644,66.7694,6E62DACA-C610-4454-BE6D-5D0BC0A3AB46,1,256.3305,0.9264,1.1252,1.0424,1.3504,0.0000,0.0000,0.0000,35.8538,310,0.0000,0,0.0000,0.0000,61577.0000,0.4772,15:07:12,2023-03-14T15:07:12.496,0.1599,5.706657e+04,9.625786e+04,44.8178
479,2438.7301,2476.6520,0.9495,107.9219,106.1573,112.4396,1.8293,1,1,392,753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,0.2861,29.4327,433.9644,0.2220,2023-03-14,55.7233,134.1487,56.1549,198.8514,52.0780,90.4545,15.0000,-50.0000,2.9294,0.2545,0.0000,0.0111,542.6957,5.9997,Dag_20230314_1m_4x-01_000002.tif,87,86,760,91,107.4042,138.1121,D4C2DDCA-BB64-45E7-A58C-9E27B22F7845,1,1097.3907,1.0166,1.0419,1.0592,2.5288,0.0000,0.0000,0.0000,26.1199,311,0.0000,0,0.0000,0.0000,103108.0000,0.2686,15:07:12,2023-03-14T15:07:12.664,0.5846,9.059608e+04,1.264031e+06,127.1363
480,714.5816,714.5816,0.4505,105.1069,109.2977,110.3902,1.8293,1,1,674,1509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4917,0.6862,0.7183,1.4572,127.7451,0.9986,2023-03-14,30.1634,36.9925,30.1634,89.3529,52.2500,2.1022,30.0000,-60.0000,0.0000,1.0197,0.0000,0.4757,49.3359,23.4683,Dag_20230314_1m_4x-01_000002.tif,32,38,848,91,108.1965,50.3057,98880A0E-F571-4D64-AD9D-847A91008661,1,145.6086,0.9617,1.0503,1.0100,1.1398,0.0000,0.0000,0.0000,25.6738,312,0.0000,0,0.0000,0.0000,37436.0000,0.6534,15:07:12,2023-03-14T15:07:12.829,0.1846,1.436950e+04,2.650575e+04,19.2077
481,2328.1017,2333.9159,0.6503,122.9024,131.2007,135.5672,1.8293,1,1,883,1003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0980,0.0713,0.4141,14.0251,335.0230,0.3792,2023-03-14,54.4448,102.9489,54.5127,62.1730,52.4060,42.0372,-90.0000,-10.0000,1.8358,0.3526,0.0000,0.0238,360.5272,8.5764,Dag_20230314_1m_4x-01_000002.tif,84,61,888,91,129.2028,127.1363,0DC9F8EE-A67B-4DC3-AB3A-CD8454AC6199,1,738.2071,0.9368,1.1030,1.0333,2.2035,0.0000,0.0000,0.0000,19.3973,313,0.0000,0,0.0000,0.0000,119125.0000,0.1781,15:07:12,2023-03-14T15:07:12.998,0.4711,8.450195e+04,5.713000e+05,83.2331
482,340.2271,349.8378,0.6807,119.5606,125.0404,125.9444,1.8293,1,1,215,949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6523,0.7385,0.8455,1.3541,90.4948,1.0000,2023-03-14,20.8132,25.0004,21.1051,66.5385,52.4060,1.6466,-80.0000,0.0000,0.1053,0.9047,0.0000,0.6073,33.3625,20.2611,Dag_20230314_1m_4x-01_000002.tif,30,25,951,91,123.5455,30.1835,5F9E8548-6621-4E7C-8EE6-A8040408A255,1,107.2471,0.9562,1.0534,1.0072,1.1851,0.0000,0.0000,0.0000,22.7861,313,0.0000,0,0.0000,0.0000,24462.0000,0.4664,15:07:12,2023-03-14T15:07:12.998,0.1675,4.720817e+03,8.181656e+03,19.2077
483,727.7390,727.7390,0.6269,123.2051,132.4046,136.9345,1.8293,1,1,755,927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2856,0.1726,0.2649,5.7954,214.7650,0.4189,2023-03-14,30.4399,64.5336,30.4399,49.1071,52.4060,16.1449,-55.0000,40.0000,0.7305,0.5779,0.0000,0.0619,137.7068,8.5295,Dag_20230314_1m_4x-01_000002.tif,48,49,978,91,130.1681,79.5746,C4C6460F-BDE7-4CE9-BD2A-10A1AF92DADB,1,292.4726,0.9305,1.1114,1.0342,1.3618,0.0000,0.0000,0.0000,13.1592,313,0.0000,0,0.0000,0.0000,45689.0000,0.3170,15:07:12,2023-03-14T15:07:12.998,0.5283,1.476819e+04,1.407204e+05,48.4764
484,340.2271,340.2271,0.8177,120.2879,132.3636,136.6970,1.8293,1,1,641,207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8625,0.9397,0.9732,1.0641,81.6182,1.0000,2023-03-14,20.8132,22.3073,20.8132,38.8864,52.7500,1.0000,70.0000,0.0000,0.0000,1.1272,0.0000,1.0000,23.5320,23.5320,Dag_20230314_1m_4x-01_000002.tif,28,25,1029,91,129.2374,26.5249,2C03E9D6-FC9E-498F-924D-386F31A03E28,1,94.1282,0.9088,1.1364,1.0327,1.1533,0.0000,0.0000,0.0000,13.3813,315,0.0000,0,0.0000,0.0000,25589.0000,0.7995,15:07:13,2023-03-14T15:07:13.331,0.0670,4.720817e+03,5.812186e+03,19.2077
485,482.8353,482.8353,0.8464,83.4844,86.4336,88.2695,1.8293,1,1,775,1636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8267,0.7868,0.9567,1.2709,98.1400,1.0000,2023-03-14,24.7945,27.4903,24.7945,172.8148,52.9060,1.0000,15.0000,-40.0000,0.0000,1.0322,0.0000,1.0000,29.2419,29.2419,Dag_20230314_1m_4x-01_000002.tif,30,30,1056,91,85.7852,30.1835,F80D1391-D7AB-4A3D-BA9E-7B91C1544E25,1,116.9675,0.9659,1.0573,1.0212,1.1918,0.0000,0.0000,0.0000,30.5408,316,0.0000,0,0.0000,0.0000,21961.0000,0.7459,15:07:13,2023-03-14T15:07:13.497,0.0981,7.981091e+03,1.087772e+04,22.8663
486,425.5047,437.8882,0.5242,103.6094,105.3562,108.0472,1.8293,1,1,725,1816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6357,0.7710,0.8113,1.2971,100.0287,1.0000,2023-03-14,23.2759,27.8968,23.6122,167.1111,53.0780,1.3137,35.0000,-60.0000,0.0000,1.2159,0.0000,0.7612,32.3466,24.6217,Dag_20230314_1m_4x-01_000002.tif,28,31,1088,91,105.1416,39.3299,6E724C50-0544-4B18-BD8A-71D1B118FE72,1,113.9366,0.9834,1.0428,1.0255,1.1390,0.0000,0.0000,0.0000,27.4366,317,0.0000,0,0.0000,0.0000,24498.0000,0.8263,15:07:13,2023-03-14T15:07:13.664,0.1656,6.602682e+03,1.136745e+04,17.3783
487,2165.7045,2183.0663,0.7688,111.7182,113.1270,116.9619,1.8293,1,1,259,1795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0516,0.3191,19.3727,374.4357,0.2737,2023-03-14,52.5115,115.6524,52.7216,149.2320,53.0780,58.8441,80.0000,-10.0000,2.2593,0.3068,0.0000,0.0170,414.3759,7.0419,Dag_20230314_1m_4x-01_000002.tif,83,73,1121,91,113.1374,127.1363,53FDEB58-5BF6-4AF9-9E05-85979E242C34,1,842.8357,0.9875,1.0469,1.0339,2.2509,0.0000,0.0000,0.0000,25.0446,317,0.0000,0,0.0000,0.0000,97977.0000,0.1469,15:07:13,2023-03-14T15:07:13.664,0.5460,7.581630e+04,8.099584e+05,97.8675
488,477.8140,523.2337,0.7613,108.7008,112.7953,114.6181,1.8293,1,1,531,1658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8197,0.8743,0.9568,1.1438,99.1075,1.0000,2023-03-14,24.6652,27.7444,25.8109,167.9245,53.2500,1.0000,-40.0000,35.0000,0.0000,1.1835,0.0000,1.0000,28.5951,28.5951,Dag_20230314_1m_4x-01_000002.tif,29,30,0,182,111.7677,33.8421,71D4B5C0-3B21-4CA5-8164-C8247B8108CE,1,114.3805,0.9637,1.0544,1.0162,1.1541,0.0000,0.0000,0.0000,26.5881,318,0.0000,0,0.0000,0.0000,28389.0000,0.7957,15:07:13,2023-03-14T15:07:13.831,0.1110,7.856916e+03,1.118211e+04,22.8663
489,1943.7679,1949.5110,0.6904,106.1115,107.1787,111.8048,1.8293,1,1,319,1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0574,0.0629,0.3340,15.8997,348.9471,0.2938,2023-03-14,49.7482,107.3697,49.8216,173.9313,53.5780,47.9295,15.0000,-80.0000,1.8016,0.3569,0.0000,0.0209,356.1843,7.4314,Dag_20230314_1m_4x-01_000002.tif,65,81,32,182,107.3815,127.1363,54DC6C89-D13F-4D3C-BDEF-5ACADF29886C,1,727.2313,0.9900,1.0537,1.0432,2.0841,0.0000,0.0000,0.0000,27.7601,320,0.0000,0,0.0000,0.0000,84724.0000,0.2147,15:07:14,2023-03-14T15:07:14.165,0.5367,6.446596e+04,6.481036e+05,85.0624
490,1270.5363,1270.5363,0.6847,108.0563,115.9111,121.9927,1.8293,1,1,631,1130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0763,0.1900,13.0990,365.6369,0.2207,2023-03-14,40.2206,112.6544,40.2206,162.0246,53.5780,39.1261,40.0000,-90.0000,1.0535,0.4870,0.0000,0.0256,268.5925,6.8648,Dag_20230314_1m_4x-01_000002.tif,55,81,115,182,114.2577,130.7950,ECD081A8-E9D7-485A-B945-B617450E92A3,1,550.9147,0.9322,1.1290,1.0525,1.5067,0.0000,0.0000,0.0000,23.1405,320,0.0000,0,0.0000,0.0000,62956.0000,0.2449,15:07:14,2023-03-14T15:07:14.165,0.6430,3.406783e+04,7.485882e+05,74.0866
491,415.6316,423.0336,0.5755,97.7031,100.4978,103.3319,1.8293,1,1,341,295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6766,0.7868,0.8517,1.2709,96.5280,1.0000,2023-03-14,23.0043,26.9822,23.2083,160.1132,53.5780,1.0000,75.0000,0.0000,0.0000,1.2814,0.0000,1.0000,27.8374,27.8374,Dag_20230314_1m_4x-01_000002.tif,33,23,198,182,100.0000,35.6713,609FADEA-9C97-4C42-B46A-AC9715104613,1,111.3496,0.9722,1.0576,1.0282,1.1535,0.0000,0.0000,0.0000,26.2204,320,0.0000,0,0.0000,0.0000,22900.0000,0.7824,15:07:14,2023-03-14T15:07:14.165,0.1474,6.374214e+03,1.028560e+04,15.5490
492,342.6262,342.6262,0.3245,88.8744,89.3216,88.3819,1.8293,1,1,240,1834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4278,0.6097,0.5830,1.6401,102.6314,1.0000,2023-03-14,20.8865,28.7098,20.8865,130.3684,53.9060,2.7946,65.0000,-20.0000,0.0035,0.9965,0.0000,0.3578,43.1391,15.4366,Dag_20230314_1m_4x-01_000002.tif,37,21,223,182,89.0955,42.9885,C03598A2-D391-4E64-B7B3-7F4861CBFC33,1,117.1514,0.9950,0.9945,0.9895,1.1415,0.0000,0.0000,0.0000,41.3047,322,0.0000,0,0.0000,0.0000,17730.0000,0.8357,15:07:14,2023-03-14T15:07:14.499,0.2725,4.770838e+03,1.239057e+04,10.0611
493,717.2110,717.2110,0.4902,118.2219,120.6340,127.5504,1.8293,1,1,711,1024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0505,0.1388,19.7906,327.3525,0.2016,2023-03-14,30.2189,100.3066,30.2189,112.2362,53.9060,60.1574,75.0000,0.0000,1.0789,0.4810,0.0000,0.0166,264.2983,4.3934,Dag_20230314_1m_4x-01_000002.tif,85,48,246,182,120.7032,127.1363,EC8D3591-A88E-41D5-84BE-43D4282A4F90,3,537.3834,0.9800,1.0789,1.0573,1.6416,0.0000,0.0000,0.0000,22.7400,322,0.0000,0,0.0000,0.0000,41884.0000,0.1562,15:07:14,2023-03-14T15:07:14.499,0.6987,1.444888e+04,5.284299e+05,57.6229
494,342.6262,342.6262,0.6348,127.3518,133.3920,134.7437,1.8293,1,1,850,702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7099,0.8306,0.8784,1.2039,86.2006,1.0000,2023-03-14,20.8865,23.6285,20.8865,44.4043,54.0780,1.0000,-85.0000,5.0000,0.0000,1.1299,0.0000,1.0000,25.0934,25.0934,Dag_20230314_1m_4x-01_000002.tif,29,24,296,182,131.7538,28.3541,8737C726-0157-4C53-979D-DF56A96EBC79,1,100.3738,0.9547,1.0580,1.0101,1.1644,0.0000,0.0000,0.0000,14.3931,323,0.0000,0,0.0000,0.0000,26219.0000,0.6233,15:07:14,2023-03-14T15:07:14.666,0.1160,4.770838e+03,6.907244e+03,15.5490
495,1121.3260,1129.5719,0.6207,116.6479,125.1429,129.9195,1.8293,1,1,757,1491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0948,0.2501,10.5431,293.0601,0.2986,2023-03-14,37.7851,89.6357,37.9238,107.6816,54.2500,31.0900,-85.0000,-15.0000,0.9330,0.5173,0.0000,0.0322,228.0764,7.3360,Dag_20230314_1m_4x-01_000002.tif,79,52,322,182,123.1469,117.9898,3D0CDFB9-5A1B-4BBE-9FFB-77BFBE12FA6E,2,470.8247,0.9321,1.1138,1.0382,1.6066,0.0000,0.0000,0.0000,21.7668,324,0.0000,0,0.0000,0.0000,61204.0000,0.1144,15:07:14,2023-03-14T15:07:14.831,0.5785,2.824631e+04,3.770871e+05,63.1108
496,354.6571,354.6571,0.6876,124.0392,132.6520,135.8873,1.8293,1,1,908,875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7779,0.9256,0.9297,1.0804,85.3296,1.0000,2023-03-14,21.2500,23.4252,21.2500,33.5000,54.2500,1.0000,0.0000,-90.0000,0.0000,1.1781,0.0000,1.0000,24.0678,24.0678,Dag_20230314_1m_4x-01_000002.tif,23,30,376,182,130.4216,28.3541,CDB8F8A9-BFFA-49B0-B743-BABC78E55296,1,96.2713,0.9351,1.0955,1.0244,1.1282,0.0000,0.0000,0.0000,14.4967,324,0.0000,0,0.0000,0.0000,26606.0000,0.8969,15:07:14,2023-03-14T15:07:14.831,0.0929,5.024315e+03,6.730521e+03,15.5490
497,345.0277,371.5962,0.7598,103.8100,107.5500,108.8900,1.8293,1,1,521,798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8375,0.9700,0.9562,1.0310,85.3182,1.0000,2023-03-14,20.9596,23.3744,21.7516,130.7955,54.2500,1.0000,-60.0000,40.0000,0.0000,1.1858,0.0000,1.0000,23.9109,23.9109,Dag_20230314_1m_4x-01_000002.tif,28,26,408,182,106.5800,28.3541,1A415A9F-9147-41D9-807F-3042F0EE8301,1,95.6436,0.9652,1.0489,1.0125,1.1210,0.0000,0.0000,0.0000,26.6023,324,0.0000,0,0.0000,0.0000,21316.0000,0.8690,15:07:14,2023-03-14T15:07:14.831,0.1033,4.821085e+03,6.686817e+03,17.3783
498,405.7893,405.7893,0.8225,123.6622,134.4222,138.7467,1.8293,1,1,765,797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7919,0.8254,0.9476,1.2115,91.0734,1.0000,2023-03-14,22.7303,25.3561,22.7303,32.8980,54.2500,1.0000,-85.0000,45.0000,0.0000,1.0593,0.0000,1.0000,26.7658,26.7658,Dag_20230314_1m_4x-01_000002.tif,29,28,436,182,131.7067,28.3541,44DAD06B-E312-4B91-B409-DD089C4B87D7,1,107.0633,0.9200,1.1220,1.0322,1.1756,0.0000,0.0000,0.0000,11.8315,324,0.0000,0,0.0000,0.0000,29634.0000,0.7307,15:07:14,2023-03-14T15:07:14.831,0.1036,6.149145e+03,8.535865e+03,19.2077
